entry_idx,exit_idx,entry,exit,qty,pnl,exit_type,equity
4307,4406,95473.285,95611.7535,0.35834766287810454,-49.619863357237776,max_bars_exit,9936.247128347737
4326,4425,95461.1405,95664.5575,0.4204101659363584,-85.51857472427675,max_bars_exit,9850.72855362346
4337,4436,95456.5,95396.035,0.35603749954362734,21.527807409904185,max_bars_exit,9872.256361033364
4345,4444,95439.08,95246.8875,0.37349698728991165,71.78331972971809,max_bars_exit,9944.039680763082
4367,4397,95274.742,95746.47028571428,0.4216003144990949,-198.88079361526164,stop_loss,9745.15888714782
4371,4385,95161.975,95654.91042857144,0.3953929185163266,-194.9031777429564,stop_loss,9550.255709404863
4449,4497,95335.363,94869.9502,0.4825945056143441,224.60566012258323,trailing_stop,9774.861369527445
4479,4497,95407.3,94872.68994642857,0.386833781154934,206.80522846648037,trailing_stop,9981.666597993926
4489,4503,95188.6535,94403.93048928572,0.2660289517500727,208.75903995448158,trailing_stop,10190.425637948409
4496,4595,94860.0555,95462.3785,0.18574785115960935,-111.88020295401012,max_bars_exit,10078.5454349944
4498,4597,94671.2265,95509.3,0.1599102605990961,-134.01655178619635,max_bars_exit,9944.528883208202
4500,4599,94726.075,95510.084,0.12205410094302434,-95.69151362624024,max_bars_exit,9848.837369581963
4511,4610,94672.193,95439.1985,0.14133499730303334,-108.40472027391164,max_bars_exit,9740.432649308052
5068,5110,94915.113,95301.89728571428,0.5036622742477864,-194.80865298616104,stop_loss,9545.62399632189
5196,5295,92606.759,93001.5,0.1965488552928521,-77.58589168715466,max_bars_exit,9468.038104634736
5201,5300,92440.455,93011.31,0.22350844639202316,-127.59091416511747,max_bars_exit,9340.447190469618
5247,5277,92474.145,92942.31171428572,0.3990222673015243,-186.80894380939236,stop_loss,9153.638246660226
5346,5375,92792.365,93194.04800000001,0.4557642841076233,-183.07276493320452,stop_loss,8970.565481727022
5352,5379,92704.0,93274.45710877444,0.31450446821494493,-179.4113096345405,stop_loss,8791.154172092482
5450,5457,92739.03,92305.94232500001,0.371645920446607,160.9552676094515,trailing_stop,8952.109439701933
5489,5527,92563.67,91428.17628571427,0.3153556669517352,358.08437758807736,take_profit,9310.19381729001
5490,5528,92445.6075,91345.63318571428,0.3207715915640829,352.84051147304075,trailing_stop,9663.034328763051
5520,5527,92244.133,91391.18014285715,0.45315678341854804,386.52137315051544,take_profit,10049.555701913567
5563,5643,90901.777,90375.05345714284,0.3413581848229173,179.8013924932157,trailing_stop,10229.357094406783
5568,5647,90640.4675,89875.7429107143,0.30557449101685386,233.6803271390512,trailing_stop,10463.037421545834
5570,5647,90782.666,89875.9271,0.30915304310771047,280.32109023913694,trailing_stop,10743.35851178497
5573,5647,90923.85,89877.69601428571,0.2873936734400793,300.6580369384108,trailing_stop,11044.01654872338
5585,5643,90893.6,90373.32366785714,0.4250913718043611,221.16497974795175,trailing_stop,11265.181528471332
5629,5643,90924.055,90374.82274642856,0.38874283711047847,213.5101044859409,trailing_stop,11478.691632957272
5631,5647,90863.4915,89874.02854285715,0.3820234595164024,377.9980619510422,trailing_stop,11856.689694908315
5638,5647,90900.1345,89876.74768571429,0.3341289443390662,341.9431559078043,trailing_stop,12198.632850816119
5639,5647,90719.7415,89881.46385751232,0.2715773240942447,227.65719899483585,trailing_stop,12426.290049810954
5642,5701,90360.3335,89227.33502115791,0.19020066301275845,215.4970618682112,trailing_stop,12641.787111679165
5645,5736,90223.145,88145.72466375791,0.16940343891953832,351.92214904079464,trailing_stop,12993.70926071996
5646,5736,89859.005,88148.91616732934,0.16039965906552373,274.29766573213374,trailing_stop,13268.006926452093
5652,5736,90501.335,88156.88121375791,0.13687045753124932,320.8864623838258,trailing_stop,13588.893388835919
5707,5736,89246.646,88129.74445162714,0.3185028525166245,355.73632913699,trailing_stop,13944.629717972908
5715,5736,89412.832,88128.93725,0.3396945157299606,436.13200534948623,trailing_stop,14380.761723322394
5862,5901,89117.6765,88290.20811071429,0.4731101777606063,391.4837167462466,trailing_stop,14772.24544006864
5874,5901,89189.442,88294.50771745249,0.37881986637820125,339.0188853319166,trailing_stop,15111.264325400556
5883,5901,89150.243,88293.09009959534,0.4178977069707288,358.20223160241716,trailing_stop,15469.466557002974
5974,5986,87918.265,89095.55257142858,0.262798434850231,-309.3893311400595,stop_loss,15160.077225862915
6215,6227,89389.96,88564.37773571428,0.3446923609748679,284.5718998556235,trailing_stop,15444.649125718539
6218,6317,89012.105,89197.466,0.27123605030392234,-50.27658552038655,max_bars_exit,15394.372540198152
6225,6324,88766.565,89426.3435,0.2228943655099306,-147.06091013459383,max_bars_exit,15247.311630063557
6226,6325,88542.387,89442.6505,0.2108176183089846,-189.79140692051075,max_bars_exit,15057.520223143047
6230,6329,89103.16,89444.4695,0.20949483472830768,-71.50257729370196,max_bars_exit,14986.017645849344
6233,6332,88998.78,89518.1,0.24617353057076466,-127.84283789601122,max_bars_exit,14858.174807953334
6235,6334,88754.9815,89465.025,0.25265401570687707,-179.39534160156592,max_bars_exit,14678.779466351767
6243,6342,88919.86,89529.285,0.26148842001764483,-159.35758036925395,max_bars_exit,14519.421885982512
6317,6347,89095.255,89675.86671428572,0.5001422302973965,-290.38843771965026,stop_loss,14229.033448262862
6429,6441,89368.8685,88952.38984642857,0.6698634399789839,278.98382355916885,trailing_stop,14508.017271822031
6458,6499,88963.6825,89463.0272142857,0.5810822406551461,-290.1603454364406,stop_loss,14217.85692638559
6460,6499,88947.3965,89396.69192857142,0.6328956861009081,-284.3571385277118,stop_loss,13933.499787857878
6504,6516,88667.187,89563.75371428573,0.3108190292109685,-278.66999575715755,stop_loss,13654.82979210072
6509,6519,88711.75,89830.31328571429,0.24414943645108148,-273.0965958420144,stop_loss,13381.733196258705
6512,6528,88855.999,90243.08457142858,0.1929474788275189,-267.6346639251741,stop_loss,13114.098532333532
6792,6891,89315.6955,89217.0995,0.6628710359951029,65.35643266497648,max_bars_exit,13179.454964998507
6986,7008,88630.2345,88122.68152857143,0.6097913348345655,309.5014039466841,trailing_stop,13488.956368945192
7119,7125,87761.29,87221.00887142857,0.44433331003631243,240.06490220829664,trailing_stop,13729.021271153488
7168,7203,86413.6,87176.612,0.3598638362477577,-274.58042542306976,stop_loss,13454.440845730418
7176,7202,86257.28,87000.94228571428,0.36184276395857773,-269.08881691460834,stop_loss,13185.352028815809
7179,7203,86249.54,87181.42099999999,0.28298360045576404,-263.70704057631616,stop_loss,12921.644988239492
7637,7648,87736.33,88114.11857142857,0.6840675428257513,-258.43289976478985,stop_loss,12663.212088474702
7654,7673,87559.67,88370.57229591836,0.3123239914898341,-253.26424176949402,stop_loss,12409.947846705209
7661,7722,87721.7825,88905.87280612245,0.20961150990829638,-248.19895693410416,stop_loss,12161.748889771105
8033,8077,89062.01,88438.9757107143,0.44874948429642114,279.58631601594544,trailing_stop,12441.33520578705
8036,8073,89105.915,88660.98765357143,0.4908733256086667,218.40296619562915,trailing_stop,12659.738171982679
8037,8077,89070.3405,88438.00948928572,0.5029897473214884,318.05601530272196,trailing_stop,12977.7941872854
8053,8073,89159.443,88659.40465714286,0.5851305419142117,292.5877065338808,trailing_stop,13270.381893819282
8054,8077,89026.15,88437.33650357144,0.5570405874557279,327.99301595242423,trailing_stop,13598.374909771706
8062,8087,88836.363,87807.02671428572,0.528432742476797,543.9349963908759,take_profit,14142.309906162582
8071,8089,88699.675,87663.33553979592,0.3980376646668668,412.5021385417529,trailing_stop,14554.812044704335
8072,8089,88648.315,87663.36506836735,0.40896783063905473,402.81283682789206,trailing_stop,14957.624881532227
8104,8203,87843.271,87870.8415,0.5334714480747097,-14.708074559144654,max_bars_exit,14942.916806973082
8158,8234,87994.696,86704.46885714283,0.46326468605776217,597.71667227893,take_profit,15540.633479252012
8168,8234,87837.42,86649.79142857142,0.5234172990822764,621.6253391700881,take_profit,16162.2588184221
8169,8233,87957.363,86888.62214285713,0.6049084288451247,646.490352736884,take_profit,16808.749171158983
8174,8234,87707.7490320195,86828.18133603066,0.7644095729214573,672.3499668463481,take_profit,17481.09913800533
8180,8233,87773.2455,86939.85212631914,0.8390323076746553,699.2439655202255,take_profit,18180.343103525556
8191,8235,87645.465,86345.20274876813,0.5592823474280322,727.213724141014,take_profit,18907.55682766657
8227,8234,87669.2,86753.12314285716,0.8255882322641498,756.3022731066507,take_profit,19663.85910077322
8228,8235,87593.4,86174.77026530613,0.5544465513410767,786.5543640309207,take_profit,20450.413464804144
8229,8235,87660.5,86042.12540816327,0.5054556236351794,818.0165385921657,take_profit,21268.430003396308
8267,8282,84448.24,83362.87462500001,0.3661967054222668,397.4572245044009,trailing_stop,21665.88722790071
8268,8364,84172.355,81910.677125,0.360735881517321,815.8683619463442,trailing_stop,22481.755589847053
8417,8516,82550.965,83328.705,0.7643730885823246,-594.4835259140211,max_bars_exit,21887.272063933033
8444,8543,82351.8325,83007.985,0.3462162314424826,-227.17064580156236,max_bars_exit,21660.10141813147
8453,8486,82409.046,83093.43963714286,0.6329720278685245,-433.20202836262945,stop_loss,21226.89938976884
8459,8484,82162.765,82844.29078,0.6229228596391161,-424.5379877953768,stop_loss,20802.361401973463
8561,8568,82089.85,83565.89391378772,0.2818664296862555,-416.04722803946925,stop_loss,20386.314173933995
8562,8567,81893.0045,83397.59098521629,0.2709889311680658,-407.7262834786799,stop_loss,19978.587890455314
8764,8794,82894.8092545,82401.19811591072,0.8051586360951879,397.4352711079316,trailing_stop,20376.023161563244
8768,8794,82899.35,82399.16884084644,0.9817555124719757,491.0556102336361,trailing_stop,20867.07877179688
8774,8794,82851.819,82397.98436409286,1.134960691304618,515.0844721071516,trailing_stop,21382.163243904033
8780,8803,82778.95,81755.194,0.8354398213599397,855.2865297561614,take_profit,22237.449773660195
8788,8804,82667.45,81377.84257142855,0.689743228240974,889.4979909464078,take_profit,23126.947764606604
8800,8824,82324.1005,80658.91436090782,0.2509414782023575,417.8642712258692,trailing_stop,23544.812035832474
8821,8836,81179.2,79408.09869642858,0.27220256308440044,482.0983143142614,trailing_stop,24026.910350146736
8831,8930,80338.525,78571.035,0.07107067747550093,125.61671173117247,max_bars_exit,24152.52706187791
9017,9104,78250.985,76951.9388498731,0.3673684290158548,477.22854339121426,trailing_stop,24629.755605269125
9070,9164,78312.7005,76657.45186269715,0.26529614124557566,439.1310762784439,trailing_stop,25068.88668154757
9071,9094,78439.32,77377.70538671335,0.4023202618571367,427.1090692088504,trailing_stop,25495.99575075642
9086,9094,78154.2015,77360.93634285715,0.8861180358320722,702.9265629414363,trailing_stop,26198.922313697858
9098,9197,77880.1,76528.855,0.1453951152845696,196.4644225526997,max_bars_exit,26395.38673625056
9110,9209,77078.74,77885.2745,0.0735807776787819,-59.34543573476711,max_bars_exit,26336.041300515793
